y,age,campaign,pdays,cons_conf_idx,nr_employed,job,marital,education,default,housing,contact,month,day_of_week,poutcome
0,39,5,999,-42.7,5228.1,technician,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,32,6,999,-42.7,5228.1,technician,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,25,17,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,38,18,999,-42.7,5228.1,admin,married,high school,no,yes,telephone,jul,thu,nonexistent
0,48,2,999,-42.7,5228.1,technician,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,yes,cellular,jul,thu,nonexistent
0,32,4,999,-42.7,5228.1,technician,married,university degree,no,no,telephone,jul,thu,nonexistent
0,59,5,999,-42.7,5228.1,services,married,high school,no,yes,cellular,jul,thu,nonexistent
0,38,34,999,-42.7,5228.1,technician,married,high school,no,yes,cellular,jul,thu,nonexistent
0,50,2,999,-42.7,5228.1,self-employed,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,54,5,999,-42.7,5228.1,admin,married,university degree,no,no,cellular,jul,thu,nonexistent
0,41,24,999,-42.7,5228.1,housemaid,married,basic,unknown,no,cellular,jul,thu,nonexistent
0,52,3,999,-42.7,5228.1,blue-collar,married,basic,unknown,no,cellular,jul,thu,nonexistent
0,32,7,999,-42.7,5228.1,technician,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,31,3,999,-42.7,5228.1,services,single,high school,no,no,cellular,jul,thu,nonexistent
0,30,18,999,-42.7,5228.1,services,single,high school,unknown,no,telephone,jul,thu,nonexistent
0,33,4,999,-42.7,5228.1,technician,married,university degree,no,no,cellular,jul,thu,nonexistent
0,34,3,999,-42.7,5228.1,technician,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,59,27,999,-42.7,5228.1,retired,married,basic,no,no,telephone,jul,thu,nonexistent
0,44,3,999,-42.7,5228.1,technician,single,unknown,unknown,no,cellular,jul,thu,nonexistent
0,53,8,999,-42.7,5228.1,admin,married,high school,unknown,no,cellular,jul,thu,nonexistent
0,39,3,999,-42.7,5228.1,admin,married,university degree,unknown,no,cellular,jul,thu,nonexistent
0,33,5,999,-42.7,5228.1,technician,single,university degree,no,no,cellular,jul,thu,nonexistent
0,30,2,999,-42.7,5228.1,unemployed,married,high school,no,yes,cellular,jul,thu,nonexistent
0,36,3,999,-42.7,5228.1,technician,single,professional course,no,yes,cellular,jul,thu,nonexistent
0,48,6,999,-42.7,5228.1,admin,single,university degree,no,yes,telephone,jul,thu,nonexistent
0,26,3,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,25,18,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,31,35,999,-42.7,5228.1,services,single,high school,no,no,cellular,jul,thu,nonexistent
0,25,28,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,47,18,999,-42.7,5228.1,technician,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,34,8,999,-42.7,5228.1,technician,divorced,unknown,no,yes,cellular,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,yes,cellular,jul,thu,nonexistent
0,25,21,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,37,32,999,-42.7,5228.1,technician,married,professional course,no,no,telephone,jul,thu,nonexistent
0,36,27,999,-42.7,5228.1,admin,single,university degree,no,yes,cellular,jul,thu,nonexistent
0,55,2,999,-42.7,5228.1,self-employed,married,university degree,unknown,no,cellular,jul,thu,nonexistent
0,34,3,999,-42.7,5228.1,technician,divorced,unknown,no,yes,telephone,jul,thu,nonexistent
0,47,33,999,-42.7,5228.1,technician,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,33,14,999,-42.7,5228.1,blue-collar,married,basic,no,yes,cellular,jul,thu,nonexistent
0,55,8,999,-42.7,5228.1,retired,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,55,3,999,-42.7,5228.1,retired,married,basic,unknown,no,telephone,jul,thu,nonexistent
0,30,18,999,-42.7,5228.1,admin,single,professional course,no,yes,cellular,jul,thu,nonexistent
0,36,7,999,-42.7,5228.1,technician,single,professional course,no,no,telephone,jul,thu,nonexistent
0,47,4,999,-42.7,5228.1,technician,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,25,4,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,36,3,999,-42.7,5228.1,unemployed,single,unknown,unknown,no,cellular,jul,thu,nonexistent
0,42,25,999,-42.7,5228.1,admin,married,university degree,no,no,cellular,jul,thu,nonexistent
0,38,4,999,-42.7,5228.1,blue-collar,single,basic,no,no,telephone,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,no,cellular,jul,thu,nonexistent
0,30,6,999,-42.7,5228.1,services,single,high school,no,yes,cellular,jul,thu,nonexistent
0,52,7,999,-42.7,5228.1,admin,married,university degree,no,no,cellular,jul,thu,nonexistent
0,36,3,999,-42.7,5228.1,admin,single,university degree,no,yes,cellular,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,yes,cellular,jul,thu,nonexistent
0,36,3,999,-42.7,5228.1,admin,single,university degree,no,no,cellular,jul,thu,nonexistent
0,38,25,999,-42.7,5228.1,admin,married,basic,no,no,cellular,jul,thu,nonexistent
0,27,23,999,-42.7,5228.1,admin,single,high school,no,yes,telephone,jul,thu,nonexistent
0,43,2,999,-42.7,5228.1,admin,married,professional course,unknown,yes,cellular,jul,thu,nonexistent
0,59,3,999,-42.7,5228.1,retired,married,basic,no,no,telephone,jul,thu,nonexistent
0,41,3,999,-42.7,5228.1,blue-collar,married,basic,no,no,telephone,jul,thu,nonexistent
0,49,14,999,-42.7,5228.1,technician,married,unknown,unknown,yes,cellular,jul,thu,nonexistent
0,40,35,999,-42.7,5228.1,services,married,basic,no,no,telephone,jul,thu,nonexistent
0,41,3,999,-42.7,5228.1,blue-collar,married,basic,no,yes,cellular,jul,thu,nonexistent
0,39,3,999,-42.7,5228.1,admin,married,university degree,unknown,yes,cellular,jul,thu,nonexistent
0,49,2,999,-42.7,5228.1,admin,single,high school,no,no,telephone,jul,thu,nonexistent
0,55,5,999,-42.7,5228.1,retired,married,basic,unknown,no,cellular,jul,thu,nonexistent
0,34,7,999,-42.7,5228.1,technician,divorced,unknown,no,no,cellular,jul,thu,nonexistent
0,34,21,999,-42.7,5228.1,technician,divorced,unknown,no,yes,cellular,jul,thu,nonexistent
0,39,6,999,-42.7,5228.1,admin,single,high school,no,no,cellular,jul,thu,nonexistent
0,25,8,999,-42.7,5228.1,admin,single,basic,no,no,cellular,jul,thu,nonexistent
0,32,6,999,-42.7,5228.1,technician,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,41,10,999,-42.7,5228.1,housemaid,married,basic,unknown,yes,telephone,jul,thu,nonexistent
0,54,43,999,-42.7,5228.1,admin,married,university degree,unknown,yes,cellular,jul,thu,nonexistent
0,37,8,999,-42.7,5228.1,technician,married,professional course,no,no,cellular,jul,thu,nonexistent
0,48,16,999,-42.7,5228.1,blue-collar,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,34,4,999,-42.7,5228.1,technician,divorced,unknown,no,yes,cellular,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,no,cellular,jul,thu,nonexistent
0,43,8,999,-42.7,5228.1,services,married,basic,no,no,cellular,jul,thu,nonexistent
0,42,7,999,-42.7,5228.1,entrepreneur,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,56,5,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,58,7,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,39,9,999,-42.7,5228.1,admin,married,university degree,unknown,yes,cellular,jul,thu,nonexistent
0,39,4,999,-42.7,5228.1,technician,married,unknown,no,yes,cellular,jul,thu,nonexistent
0,36,6,999,-42.7,5228.1,admin,single,university degree,no,no,cellular,jul,thu,nonexistent
0,36,8,999,-42.7,5228.1,admin,single,university degree,no,yes,telephone,jul,thu,nonexistent
0,39,12,999,-42.7,5228.1,admin,married,university degree,unknown,no,telephone,jul,thu,nonexistent
0,49,13,999,-42.7,5228.1,admin,single,high school,no,yes,cellular,jul,thu,nonexistent
0,38,6,999,-42.7,5228.1,admin,married,basic,no,no,cellular,jul,thu,nonexistent
0,54,5,999,-42.7,5228.1,admin,married,university degree,unknown,yes,cellular,jul,thu,nonexistent
0,43,4,999,-42.7,5228.1,admin,married,professional course,unknown,yes,cellular,jul,thu,nonexistent
0,24,3,999,-42.7,5228.1,technician,single,university degree,no,no,cellular,jul,thu,nonexistent
0,31,5,999,-42.7,5228.1,services,single,high school,no,yes,telephone,jul,thu,nonexistent
0,46,9,999,-42.7,5228.1,services,married,basic,no,yes,cellular,jul,thu,nonexistent
0,27,20,999,-42.7,5228.1,admin,single,high school,no,no,cellular,jul,thu,nonexistent
0,31,17,999,-42.7,5228.1,services,single,high school,no,no,cellular,jul,thu,nonexistent
0,45,4,999,-42.7,5228.1,blue-collar,married,basic,no,no,cellular,jul,thu,nonexistent
0,30,10,999,-42.7,5228.1,services,single,high school,no,yes,cellular,jul,thu,nonexistent
0,59,8,999,-42.7,5228.1,technician,married,high school,unknown,no,telephone,jul,thu,nonexistent
0,36,40,999,-42.7,5228.1,admin,single,university degree,no,no,cellular,jul,thu,nonexistent
0,25,4,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,49,16,999,-42.7,5228.1,management,married,basic,unknown,no,cellular,jul,thu,nonexistent
0,28,5,999,-42.7,5228.1,technician,single,professional course,no,no,cellular,jul,thu,nonexistent
0,25,30,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,25,27,999,-42.7,5228.1,admin,single,basic,no,yes,cellular,jul,thu,nonexistent
0,32,4,999,-42.7,5228.1,technician,married,university degree,no,yes,telephone,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,yes,telephone,jul,thu,nonexistent
0,33,7,999,-42.7,5228.1,technician,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,54,4,999,-42.7,5228.1,services,married,basic,no,yes,cellular,jul,thu,nonexistent
0,30,5,999,-42.7,5228.1,services,single,high school,no,yes,cellular,jul,thu,nonexistent
0,36,7,999,-42.7,5228.1,admin,single,university degree,no,yes,cellular,jul,thu,nonexistent
0,36,6,999,-42.7,5228.1,admin,single,university degree,no,yes,cellular,jul,thu,nonexistent
0,36,12,999,-42.7,5228.1,admin,married,high school,no,no,cellular,jul,thu,nonexistent
0,34,13,999,-42.7,5228.1,management,single,university degree,no,no,cellular,jul,thu,nonexistent
0,36,16,999,-42.7,5228.1,admin,single,university degree,no,no,cellular,jul,thu,nonexistent
0,25,5,999,-42.7,5228.1,admin,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,32,6,999,-42.7,5228.1,technician,married,university degree,no,yes,telephone,jul,thu,nonexistent
0,36,13,999,-42.7,5228.1,admin,single,university degree,no,no,telephone,jul,thu,nonexistent
0,31,4,999,-42.7,5228.1,services,single,high school,no,no,cellular,jul,thu,nonexistent
0,48,2,999,-42.7,5228.1,technician,married,professional course,unknown,yes,cellular,jul,thu,nonexistent
0,27,3,999,-42.7,5228.1,admin,single,high school,no,yes,cellular,jul,thu,nonexistent
0,36,7,999,-42.7,5228.1,admin,single,university degree,no,yes,cellular,jul,thu,nonexistent
1,42,5,999,-42.7,5228.1,admin,married,university degree,no,no,cellular,jul,thu,nonexistent
0,29,8,999,-42.7,5228.1,self-employed,single,university degree,no,yes,cellular,jul,thu,nonexistent
0,36,17,999,-42.7,5228.1,services,married,high school,no,yes,telephone,jul,thu,nonexistent
0,25,12,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,28,8,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,39,12,999,-42.7,5228.1,blue-collar,single,basic,unknown,yes,cellular,jul,thu,nonexistent
0,34,6,999,-42.7,5228.1,technician,divorced,unknown,no,yes,cellular,jul,thu,nonexistent
0,39,15,999,-42.7,5228.1,blue-collar,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,33,4,999,-42.7,5228.1,technician,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,34,25,999,-42.7,5228.1,blue-collar,married,unknown,no,yes,telephone,jul,thu,nonexistent
1,36,4,999,-42.7,5228.1,services,married,high school,no,yes,cellular,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,yes,telephone,jul,thu,nonexistent
0,25,3,999,-42.7,5228.1,student,single,high school,no,no,cellular,jul,thu,nonexistent
0,55,24,999,-42.7,5228.1,retired,married,high school,no,yes,cellular,jul,thu,nonexistent
0,58,3,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,telephone,jul,thu,nonexistent
0,53,31,999,-42.7,5228.1,self-employed,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,33,7,999,-42.7,5228.1,technician,married,university degree,no,yes,cellular,jul,thu,nonexistent
0,45,22,999,-42.7,5228.1,technician,married,basic,unknown,no,cellular,jul,thu,nonexistent
0,31,3,999,-42.7,5228.1,services,single,high school,no,yes,cellular,jul,thu,nonexistent
0,47,3,999,-42.7,5228.1,services,married,unknown,no,yes,cellular,jul,thu,nonexistent
0,39,6,999,-42.7,5228.1,technician,married,professional course,no,no,cellular,jul,thu,nonexistent
0,38,3,999,-42.7,5228.1,admin,married,basic,no,yes,cellular,jul,thu,nonexistent
0,56,21,999,-42.7,5228.1,blue-collar,married,basic,unknown,yes,cellular,jul,thu,nonexistent
0,31,5,999,-42.7,5228.1,services,single,high school,no,yes,cellular,jul,thu,nonexistent
0,31,3,999,-42.7,5228.1,services,single,high school,no,yes,cellular,jul,thu,nonexistent
0,37,14,999,-42.7,5228.1,admin,married,high school,no,yes,telephone,jul,thu,nonexistent
0,34,13,999,-42.7,5228.1,technician,divorced,unknown,no,yes,cellular,jul,thu,nonexistent
0,29,7,999,-42.7,5228.1,technician,married,university degree,no,no,cellular,jul,thu,nonexistent
0,51,3,999,-42.7,5228.1,retired,married,university degree,unknown,no,cellular,jul,thu,nonexistent
0,35,10,999,-42.7,5228.1,admin,married,university degree,no,no,cellular,jul,thu,nonexistent
0,34,5,999,-42.7,5228.1,technician,divorced,unknown,no,no,telephone,jul,thu,nonexistent
0,48,10,999,-42.7,5228.1,technician,married,professional course,unknown,no,cellular,jul,thu,nonexistent
0,48,5,999,-42.7,5228.1,blue-collar,married,professional course,no,yes,cellular,jul,thu,nonexistent
0,33,4,999,-42.7,5228.1,admin,single,professional course,no,yes,cellular,jul,thu,nonexistent
0,36,6,999,-42.7,5228.1,services,married,high school,no,yes,cellular,jul,thu,nonexistent
0,54,5,999,-42.7,5228.1,management,married,university degree,unknown,yes,telephone,jul,thu,nonexistent
0,46,4,999,-42.7,5228.1,services,married,basic,no,no,cellular,jul,thu,nonexistent
0,36,11,999,-42.7,5228.1,admin,single,university degree,no,no,cellular,jul,thu,nonexistent
0,50,7,999,-42.7,5228.1,self-employed,married,professional course,no,no,cellular,jul,thu,nonexistent
0,27,3,999,-42.7,5228.1,admin,single,high school,no,no,telephone,jul,thu,nonexistent
0,54,9,999,-42.7,5228.1,technician,married,basic,no,no,cellular,jul,thu,nonexistent
0,59,21,999,-42.7,5228.1,housemaid,married,basic,no,no,cellular,jul,thu,nonexistent
0,43,3,999,-42.7,5228.1,admin,married,professional course,unknown,no,cellular,jul,thu,nonexistent
0,28,8,999,-42.7,5228.1,blue-collar,married,basic,unknown,no,cellular,jul,thu,nonexistent
0,39,21,999,-42.7,5228.1,blue-collar,single,basic,unknown,no,telephone,jul,thu,nonexistent
0,48,1,999,-36.1,5228.1,housemaid,married,basic,unknown,no,cellular,aug,mon,nonexistent
0,45,1,999,-36.1,5228.1,management,divorced,high school,no,no,cellular,aug,mon,nonexistent
0,34,1,999,-36.1,5228.1,technician,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,34,1,999,-36.1,5228.1,technician,single,university degree,no,no,cellular,aug,mon,nonexistent
0,41,1,999,-36.1,5228.1,technician,married,university degree,no,no,cellular,aug,mon,nonexistent
0,38,1,999,-36.1,5228.1,blue-collar,single,high school,no,yes,cellular,aug,mon,nonexistent
0,43,1,999,-36.1,5228.1,admin,married,university degree,no,no,cellular,aug,mon,nonexistent
0,43,1,999,-36.1,5228.1,admin,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,45,1,999,-36.1,5228.1,management,divorced,high school,no,yes,cellular,aug,mon,nonexistent
0,44,1,999,-36.1,5228.1,admin,single,university degree,no,no,cellular,aug,mon,nonexistent
0,50,1,999,-36.1,5228.1,self-employed,married,basic,unknown,no,cellular,aug,mon,nonexistent
0,50,1,999,-36.1,5228.1,self-employed,married,basic,unknown,yes,cellular,aug,mon,nonexistent
0,31,1,999,-36.1,5228.1,admin,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,41,1,999,-36.1,5228.1,technician,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,41,1,999,-36.1,5228.1,technician,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,41,1,999,-36.1,5228.1,technician,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,41,1,999,-36.1,5228.1,technician,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,57,1,999,-36.1,5228.1,unknown,married,unknown,unknown,yes,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,admin,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,58,1,999,-36.1,5228.1,blue-collar,married,basic,no,yes,cellular,aug,mon,nonexistent
0,33,1,999,-36.1,5228.1,admin,single,university degree,no,no,cellular,aug,mon,nonexistent
0,58,1,999,-36.1,5228.1,blue-collar,married,basic,no,no,cellular,aug,mon,nonexistent
0,36,1,999,-36.1,5228.1,admin,married,university degree,no,no,cellular,aug,mon,nonexistent
1,58,1,999,-36.1,5228.1,blue-collar,married,basic,no,yes,cellular,aug,mon,nonexistent
0,48,1,999,-36.1,5228.1,blue-collar,married,university degree,no,no,cellular,aug,mon,nonexistent
0,49,1,999,-36.1,5228.1,services,married,high school,no,no,cellular,aug,mon,nonexistent
0,30,1,999,-36.1,5228.1,admin,married,university degree,no,no,cellular,aug,mon,nonexistent
0,30,1,999,-36.1,5228.1,admin,married,university degree,no,no,cellular,aug,mon,nonexistent
0,48,1,999,-36.1,5228.1,blue-collar,married,basic,no,no,cellular,aug,mon,nonexistent
0,53,1,999,-36.1,5228.1,management,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,56,1,999,-36.1,5228.1,admin,married,basic,no,yes,cellular,aug,mon,nonexistent
0,53,1,999,-36.1,5228.1,services,married,basic,unknown,no,cellular,aug,mon,nonexistent
0,53,1,999,-36.1,5228.1,services,married,basic,unknown,yes,cellular,aug,mon,nonexistent
0,53,1,999,-36.1,5228.1,blue-collar,married,basic,unknown,yes,cellular,aug,mon,nonexistent
0,37,1,999,-36.1,5228.1,student,married,professional course,no,no,cellular,aug,mon,nonexistent
0,56,1,999,-36.1,5228.1,blue-collar,married,basic,no,no,cellular,aug,mon,nonexistent
0,47,1,999,-36.1,5228.1,services,married,high school,no,no,cellular,aug,mon,nonexistent
0,51,1,999,-36.1,5228.1,technician,married,professional course,no,no,cellular,aug,mon,nonexistent
0,55,1,999,-36.1,5228.1,blue-collar,married,basic,no,yes,telephone,aug,mon,nonexistent
0,55,1,999,-36.1,5228.1,blue-collar,married,basic,no,yes,cellular,aug,mon,nonexistent
0,42,1,999,-36.1,5228.1,technician,divorced,professional course,no,yes,cellular,aug,mon,nonexistent
0,58,2,999,-36.1,5228.1,retired,married,professional course,no,yes,cellular,aug,mon,nonexistent
0,42,1,999,-36.1,5228.1,technician,divorced,professional course,no,yes,cellular,aug,mon,nonexistent
0,56,1,999,-36.1,5228.1,retired,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,technician,married,university degree,unknown,no,cellular,aug,mon,nonexistent
0,49,1,999,-36.1,5228.1,technician,married,professional course,unknown,yes,cellular,aug,mon,nonexistent
0,33,1,999,-36.1,5228.1,admin,divorced,university degree,no,yes,cellular,aug,mon,nonexistent
0,53,2,999,-36.1,5228.1,services,married,basic,unknown,yes,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,housemaid,married,high school,no,yes,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,housemaid,married,high school,no,yes,telephone,aug,mon,nonexistent
0,35,2,999,-36.1,5228.1,admin,single,university degree,no,no,cellular,aug,mon,nonexistent
0,60,1,999,-36.1,5228.1,retired,married,university degree,unknown,no,cellular,aug,mon,nonexistent
0,60,1,999,-36.1,5228.1,retired,married,university degree,unknown,yes,cellular,aug,mon,nonexistent
0,30,1,999,-36.1,5228.1,admin,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,35,2,999,-36.1,5228.1,technician,divorced,university degree,no,yes,cellular,aug,mon,nonexistent
0,57,1,999,-36.1,5228.1,admin,married,high school,unknown,yes,cellular,aug,mon,nonexistent
0,39,1,999,-36.1,5228.1,housemaid,married,basic,no,yes,cellular,aug,mon,nonexistent
0,47,1,999,-36.1,5228.1,entrepreneur,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,33,2,999,-36.1,5228.1,admin,divorced,university degree,no,no,cellular,aug,mon,nonexistent
0,35,1,999,-36.1,5228.1,management,married,university degree,unknown,yes,cellular,aug,mon,nonexistent
0,38,3,999,-36.1,5228.1,technician,married,professional course,no,no,cellular,aug,mon,nonexistent
0,32,1,999,-36.1,5228.1,admin,single,university degree,no,no,cellular,aug,mon,nonexistent
0,49,1,999,-36.1,5228.1,technician,married,professional course,no,no,cellular,aug,mon,nonexistent
0,31,1,999,-36.1,5228.1,admin,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,30,1,999,-36.1,5228.1,technician,single,high school,no,no,cellular,aug,mon,nonexistent
0,31,2,999,-36.1,5228.1,technician,married,professional course,unknown,no,cellular,aug,mon,nonexistent
0,39,1,999,-36.1,5228.1,technician,single,professional course,unknown,no,cellular,aug,mon,nonexistent
0,48,1,999,-36.1,5228.1,unknown,married,basic,no,no,cellular,aug,mon,nonexistent
0,44,1,999,-36.1,5228.1,services,married,professional course,no,no,cellular,aug,mon,nonexistent
0,44,1,999,-36.1,5228.1,services,married,professional course,no,no,cellular,aug,mon,nonexistent
0,34,1,999,-36.1,5228.1,technician,single,professional course,no,yes,telephone,aug,mon,nonexistent
0,34,1,999,-36.1,5228.1,technician,single,professional course,no,yes,cellular,aug,mon,nonexistent
0,60,1,999,-36.1,5228.1,retired,married,basic,no,no,cellular,aug,mon,nonexistent
0,36,1,999,-36.1,5228.1,admin,married,professional course,no,no,cellular,aug,mon,nonexistent
0,41,1,999,-36.1,5228.1,unknown,married,unknown,no,yes,cellular,aug,mon,nonexistent
0,33,1,999,-36.1,5228.1,technician,divorced,professional course,no,no,cellular,aug,mon,nonexistent
0,57,1,999,-36.1,5228.1,retired,married,basic,no,yes,telephone,aug,mon,nonexistent
0,33,1,999,-36.1,5228.1,technician,divorced,professional course,no,yes,cellular,aug,mon,nonexistent
0,33,1,999,-36.1,5228.1,technician,divorced,professional course,no,yes,cellular,aug,mon,nonexistent
0,45,1,999,-36.1,5228.1,blue-collar,married,basic,unknown,no,cellular,aug,mon,nonexistent
0,49,1,999,-36.1,5228.1,blue-collar,married,basic,unknown,yes,cellular,aug,mon,nonexistent
0,50,3,999,-36.1,5228.1,admin,married,high school,no,no,cellular,aug,mon,nonexistent
0,57,1,999,-36.1,5228.1,retired,married,basic,no,no,cellular,aug,mon,nonexistent
0,46,2,999,-36.1,5228.1,blue-collar,married,basic,no,no,cellular,aug,mon,nonexistent
0,46,2,999,-36.1,5228.1,technician,single,professional course,unknown,no,cellular,aug,mon,nonexistent
0,47,1,999,-36.1,5228.1,technician,married,professional course,no,yes,cellular,aug,mon,nonexistent
0,57,2,999,-36.1,5228.1,admin,married,high school,unknown,yes,cellular,aug,mon,nonexistent
0,35,1,999,-36.1,5228.1,technician,single,professional course,no,no,cellular,aug,mon,nonexistent
0,34,1,999,-36.1,5228.1,admin,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,45,1,999,-36.1,5228.1,technician,married,university degree,unknown,yes,cellular,aug,mon,nonexistent
1,33,1,999,-36.1,5228.1,student,divorced,professional course,no,no,cellular,aug,mon,nonexistent
0,35,1,999,-36.1,5228.1,technician,single,professional course,no,yes,cellular,aug,mon,nonexistent
0,35,1,999,-36.1,5228.1,technician,single,professional course,no,no,cellular,aug,mon,nonexistent
0,41,2,999,-36.1,5228.1,unknown,married,unknown,no,yes,cellular,aug,mon,nonexistent
0,50,2,999,-36.1,5228.1,unknown,married,unknown,unknown,yes,cellular,aug,mon,nonexistent
0,52,1,999,-36.1,5228.1,blue-collar,married,basic,no,yes,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,blue-collar,married,high school,no,no,cellular,aug,mon,nonexistent
0,48,2,999,-36.1,5228.1,blue-collar,married,basic,unknown,yes,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,blue-collar,married,basic,no,no,cellular,aug,mon,nonexistent
0,46,1,999,-36.1,5228.1,blue-collar,married,basic,no,no,cellular,aug,mon,nonexistent
0,37,1,999,-36.1,5228.1,technician,single,professional course,no,yes,cellular,aug,mon,nonexistent
0,41,3,999,-36.1,5228.1,technician,married,professional course,no,no,cellular,aug,mon,nonexistent
0,41,2,999,-36.1,5228.1,unknown,married,unknown,no,yes,cellular,aug,mon,nonexistent
0,37,1,999,-36.1,5228.1,management,married,university degree,unknown,no,cellular,aug,mon,nonexistent
0,37,1,999,-36.1,5228.1,management,married,university degree,unknown,no,cellular,aug,mon,nonexistent
0,41,2,999,-36.1,5228.1,technician,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,54,4,999,-36.1,5228.1,technician,divorced,high school,no,no,cellular,aug,mon,nonexistent
0,57,1,999,-36.1,5228.1,admin,married,high school,no,yes,cellular,aug,mon,nonexistent
0,57,1,999,-36.1,5228.1,admin,married,high school,no,yes,cellular,aug,mon,nonexistent
0,39,1,999,-36.1,5228.1,technician,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,29,2,999,-36.1,5228.1,technician,single,professional course,no,no,cellular,aug,mon,nonexistent
0,39,2,999,-36.1,5228.1,housemaid,married,basic,no,no,cellular,aug,mon,nonexistent
0,36,1,999,-36.1,5228.1,technician,divorced,professional course,no,yes,cellular,aug,mon,nonexistent
0,49,3,999,-36.1,5228.1,admin,married,high school,no,no,cellular,aug,mon,nonexistent
0,41,2,999,-36.1,5228.1,unknown,married,unknown,no,no,cellular,aug,mon,nonexistent
0,44,2,999,-36.1,5228.1,services,married,professional course,no,no,cellular,aug,mon,nonexistent
0,53,1,999,-36.1,5228.1,blue-collar,married,unknown,no,no,cellular,aug,mon,nonexistent
0,56,2,999,-36.1,5228.1,admin,married,university degree,no,yes,cellular,aug,mon,nonexistent
0,34,1,999,-36.1,5228.1,admin,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,39,2,999,-36.1,5228.1,admin,married,university degree,no,no,cellular,aug,mon,nonexistent
0,35,2,999,-36.1,5228.1,management,single,university degree,no,yes,cellular,aug,mon,nonexistent
0,50,1,999,-36.1,5228.1,blue-collar,married,basic,no,yes,cellular,aug,mon,nonexistent
0,54,1,999,-36.1,5228.1,blue-collar,married,unknown,no,no,cellular,aug,mon,nonexistent
